state,company,city,notice_date,layoff_date,employees_affected,closure_type,notes,NAICS  Code,Local Area,Total  Employees,Effective  Date,COUNTY_NAME,WDA_NAME,WFDD_RECEIVED_DATE,zip,lwib_area,address,contact_person,collective_bargaining_unit,type_detail
Virginia,"Schenker, Inc","Chesapeake, VA",12/14/2016,02/13/2017,16,,,,,,,,,,,,"1305 Executive Blvd, Chesapeake, VA 23320",Heather Girouard,,
Virginia,The Kane Company,"Alexandria & Quantico, VA",12/13/2016,12/09/2016,122,Closure,,,,,,,,,,,"6500 Kane Way, Elkridge, MD 21075",Carol Jacober,,
Virginia,Martin's,"Midlothian, VA",12/08/2016,02/06/2017,173,Closure,,,,,,,,,,,"1149 Harrisburg Pike, Carlisle, VA 17013",Jim Saccary,,
Virginia,Quad/Graphics Inc.,"Manassas, VA",12/01/2016,01/15/2017,81,Closure,,,,,,,,,,,"N6W23044 Harry's Way, Sussex, WI 53089",Dana Worland,,
Virginia,The Home Depot,"Charles City, VA",12/01/2016,03/07/2016,66,Closure,,,,,,,,,,,"2455 Paces Ferry Road, Atlanta, VA 30339",Lisa Blount,,
Virginia,Airport Terminal Services,"Arlington, VA",11/11/2016,01/02/2017,85,,,,,,,,,,,,"111 Westport Plaza Drive, St. Louis, MO 63146",Angela Powers,,
Virginia,"Experience Works, Inc.","Arlington, VA",11/07/2016,12/01/2016,35,,,,,,,,,,,,"4401 Wilson Blvd., Arlington, VA 22203",Cristal Kurtz,,
Virginia,Riverside Pace,"Hampton, VA",11/07/2016,02/03/2017,96,Closure,,,,,,,,,,,"4107 West Mercury Boulevard, Hampton, VA 23666",Sally Hartman,,
Virginia,Chubb,"Salem, VA",10/28/2016,12/31/2016,71,Closure,,,,,,,,,,,"436 Walnut Street, Philadelphia, PA 19106",Denise Carson,,
Virginia,NJVC,"Chantilly, VA",10/18/2016,12/31/2016,46,Closure,,,,,,,,,,,"1677 Mansion Way, O'Fallon, IL 62269",Lewis Collins,,
Virginia,Giant Food Stores (Martin's),"Richmond & Glen Allen, VA",09/27/2016,11/28/2016,438,Closure,,,,,,,,,,,"1149 Harrisburg Pike, Carlisle, PA 17013",Jim Saccary,,
Virginia,HDT Global,"Buena Vista, VA",09/26/2016,12/31/2016,74,Closure,,,,,,,,,,,"30525 Aurora Road, Solon, OH 44139",Veronica Gilbert,,
Virginia,Nordson Corporation,"Pulaski, VA",09/16/2016,05/01/2017,146,Closure,,,,,,,,,,,"28601 Clemens Road, Westlake, OH 44145",John Keane,,
Virginia,"Arrow Electronics, Inc.","Ashland, VA",08/30/2016,10/29/2016,72,Closure,,,,,,,,,,,"7459 South Lima Street, Englewood, CO 80112",Mayra Lopez,,
Virginia,Novitex Government Solutions,"Sterling, VA",08/29/2016,09/30/2016,55,Closure,,,,,,,,,,,"8401 Corporate Drive, Landover, MD 20785",Betty Smith,,
Virginia,IBEX Global,"Hampton, VA",08/14/2016,10/12/2016,215,Permanent Reduction,,,,,,,,,,,"5000 Northfield Lane, Spring Hill, TN 37174",Ginni Goldsberry,,
Virginia,Sandvik,"Bristol, VA",07/29/2016,09/30/2016,49,Closure,,,,,,,,,,,"15020 Industrial Park Road, Bristol, VA 24202",Debbie Smith,,
Virginia,Lockheed Martin,"Wallops Island, VA",07/29/2016,10/01/2016,123,Permanent Reduction,,,,,,,,,,,"3400 Della Circle, Fallon, NV 89406",Melanie,,
Virginia,BB&T,"Richmond, VA",07/27/2016,07/27/2016,61,Layoff Permanent Reduction,,,,,,,,,,,"200 West Second Street (27101), Winston-Salem, NC 27102",Martha Willis,,
Virginia,Virginia Managment Inc.,"Alexandria, VA",06/22/2016,08/24/2016,61,Layoff,,,,,,,,,,,"4600 Fairfax Drive, Arlington, VA 22203",Albert Didden,,
Virginia,Genworth Financial Inc.,"Richmon & Lynchburg, VA",06/15/2016,08/16/2016,42,,,,,,,,,,,,"6620 W. Broad Street, Richmond, VA 23230",Dawn Metz,,
Virginia,Martin's,"Petersburg, VA",06/14/2016,08/13/2016,65,Closure,,,,,,,,,,,"1149 Harrisburg Pike, Carlisle, PA 17013",Jim Saccary,,
Virginia,HSN,"Roanoke, VA",06/10/2016,08/10/2016,257,Closure,,,,,,,,,,,"1 HSN Drive, St. Petersburg, FL 33729",Bob Monti,,
Virginia,"Midwesco Filter Resources, Inc.","Winchester, VA",05/05/2016,07/03/2016,147,Closure,,,,,,,,,,,"7720 N. Lehigh Avenue, Niles, IL 60714",Wayne Bosh,,
Virginia,"Innovative Buildings Systems, LLC","Rocky Mount, VA",05/03/2016,05/03/2016,219,Closure,,,,,,,,,,,"4900 Ritter Road, Mechanicsburg, PA 17055",Jolene Myers,,
Virginia,HarrisConnect,"Chesapeake, VA",04/12/2016,06/11/2016,106,Permanent Reduction,,,,,,,,,,,"1400 Crossways Blvd, Chesapeake, VA 23320",Susan D'Agostine,,
Virginia,Southern Season,"Richmond, VA",04/08/2016,06/09/2016,115,Closure,,,,,,,,,,,"100 Europa Drive, Chapel Hill, NC 27517",Brian Fauver,,
Virginia,"Pyrotechnique by Grucci, Inc. *notice rescinded","Radford, VA",04/04/2016,04/08/2016,0,Layoff,,,,,,,,,,,"P.O. Box 1 Route 114, Radford, VA 24143",Randall Summer,,
Virginia,Alorica,"Norfolk, VA",03/30/2016,05/31/2016,262,,,,,,,,,,,,"8151 Peters Road, Plantation, FL 33324",Carol Smith,,
Virginia,CACI Inc,"Norfolk, VA",03/28/2016,05/27/2016,64,Layoff,,,,,,,,,,,"1100 North Glebe Road, Arlington, VA 22201",Valerie Lyons,,
Virginia,AEC Narrow Fabrics,"Boykins, VA",03/21/2016,04/30/2016,5,Layoff,,,,,,,,,,,"150 North Park Street, Asheboro, VA 27204",Kris Potter,"Jason Weitzel, Carpenters Industrial Council & local 2316",
Virginia,Hospice of Virginia,"Farmville, VA",03/21/2016,05/15/2016,16,Closure,,,,,,,,,,,"1700 Bayberry Court, Richmond, VA 23226",Lloyd Buckwell,,
Virginia,Hospice of Virginia,"Tappahannock, VA",03/20/2016,05/15/2016,18,Closure,,,,,,,,,,,"1700 Bayberry Court, Richmond, VA 23226",Lloyd Buckwell,,
Virginia,Hospice of Virginia,"Newport News, VA",03/15/2016,05/15/2016,5,Closure,,,,,,,,,,,"1700 Bayberry Court, Richmond, VA 23226",Lloyd Buckwell,,
Virginia,Sterling Backcheck Company,"Winchester, VA",03/09/2016,08/23/2016,83,Closure,,,,,,,,,,,"1 State Street Plaza, New York, NY 10019",Katheryn Ivie,,
Virginia,Gannett Publishing Services,"Springfield, VA",03/05/2016,07/01/2016,7,Closure,,,,,,,,,,,"6883 Commercial Drive, Springfield, VA 22159",Deborah Farmer,,
Virginia,Ball North American Metal Beverage Package,"Bristol, VA",02/23/2016,05/01/2016,200,Closure,,,,,,,,,,,"9300 West 108th Circle, Broomfield, CO 80021",Terry McGinley,United Steelworkers (865)977-1655,
Virginia,Genworth Financial,"Richmond & Lynchburg, VA",02/04/2016,04/10/2016,336,,,,,,,,,,,,"6620 West Broad Street, Richmond, VA 23230",Michael Laming,,
Virginia,Sprint,"Hampton, VA",01/22/2016,04/29/2016,380,Layoff,,,,,,,,,,,"6200, Overland Park, KS 66251",Jennifer Cox,,
Virginia,General Dynamics Mission Systems,"Hampton, VA",01/19/2016,03/07/2016,60,,,,,,,,,,,,"430 Natioanl Business Parkway, Annapolis, MD 20701",Lisa Warwick,,
Virginia,BAE Systems,"Norfolk, VA",01/12/2016,03/18/2016,500,,,,,,,,,,,,"750 West Berkley Avenue, Norfolk, VA 23523",Amanda Burns,International Brotherhood of Boilermakers,
Virginia,General Dynamics NASSCO-Norfolk,"Norfolk & Portsmouth, VA",01/08/2016,01/29/2016,260,,,,,,,,,,,,"200 Ligon Street, Norfolk, VA 23523",Allison Pierson,"International Brotherhood of Boilermakers, Iron Ship Builder",
Virginia,Nationwide Mutual Insurance Company,"Lynchburg, VA",01/07/2016,03/11/2016,85,Closure,,,,,,,,,,,"One Nationwide Plaza, Columbus, OH 43218",Peter Hendey,,
Virginia,Macy's,"Norfolk, VA",01/06/2016,03/14/2016,95,Closure,,,,,,,,,,,"Military Circle, Norfolk, VA 23502",Chanell Bracey-Davis,,
Virginia,"Sykes Enterprises, Incorporated","Vansant, VA",01/04/2016,03/04/2016,184,Closure Layoff,,,,,,,,,,,"400 North Drive, Tampa, FL 33602",Billi Peltz,,
Virginia,Pleasants Hardware,"Richmond, VA",12/29/2015,02/27/2016,95,Closure Layoff,,,,,,,,,,,"2024 West Broad Street, Richmond, VA 23220",April,,
Virginia,SSC Service Solutions,"Alexandria, VA",12/09/2015,01/01/2016,71,,,,,,,,,,,,"1845 Midpark Road, Knoxville, TN 37921",Paul Rebeil,,
Virginia,Alion Science and Technology,"Arlington, VA",12/08/2015,12/31/2015,114,,,,,,,,,,,,"1750 Tysons Boulevard, McLean, VA 22102",Katherine Madaleno,,
Virginia,Newport News Shipbuilding,"Newport News, VA",12/03/2015,12/04/2015,741,Permanent Reduction,,,,,,,,,,,"4101 Washington Avenue, Newport News, VA 23607",Stephen Smith,United Steelworkers of America,
Virginia,Volvo Group Trucks Operations,"Dublin, VA",12/01/2015,02/05/2016,734,,,,,,,,,,,,"4881 Cougar Trucks Operations, Dublin, VA 24084",Jerry Shiffner,,
Virginia,CACI International Inc.,"Norfolk, VA",11/30/2015,01/31/2016,69,,,,,,,,,,,,"1100 North Giebe Road, Arlington, VA 22201",Valarie Lyons,,
Virginia,PAREXEL International,"Centreville, VA",11/24/2015,01/04/2016,48,Permanent Reduction,,,,,,,,,,,"5870 Trinity Parkway, Centreville, VA 20120",Laurie Dean,,
Virginia,Mitisubishi Kagaku Imaging Corporation (MKIC),"Chesapeake, VA",11/24/2015,01/19/2016,83,,,,,,,,,,,,"655 N. Central Avenue, Glendale, CA 91203",Yvonne Bienaime,,
Virginia,Serco Inc.,"Virginia Beach, VA",11/19/2015,02/01/2016,44,,,,,,,,,,,,"1818 library Street, Reston, VA 20190",Leah Cohen-McHale,,
Virginia,"Home Retention Services, Inc.","Chesapeake, VA",11/19/2015,04/01/2016,255,Closure,,,,,,,,,,,"9700 Bissonnet Street, Houston, TX 77036",Samantha Elder,,
Virginia,"Range Resources-Pine Mountain, Inc.","Abingdon, Clintwood & Haysi, VA",11/09/2015,12/31/2015,158,,,,,,,,,,,,"100 Throckmorton Street, Fort Worth, TX 76102",Sarah Keast,,
Virginia,Raytheon Intelligence Information & Services,"Norfolk, VA",11/05/2015,01/04/2016,92,,,,,,,,,,,,"6125 East 21st Street, Indianapolis, IN 46219",David Alvarado,,
Virginia,Cumberland River Coal Company,"Appalachia, VA",10/30/2015,12/30/2015,8,Permanent Reduction,,,,,,,,,,,"US Route 603, Appalachia, VA 24216",Debbie Keene,Scotia Employees Association,
Virginia,Jacobs Technology Inc.,"Fairfax, VA",10/27/2015,01/12/2016,146,,,,,,,,,,,,"Advanced Systems Group, Fort Walton Beach, FL 32547",Sherry Ray,,
Virginia,Gannett Publishing Services,"Springfield, VA",10/06/2015,02/28/2016,250,Closure,,,,,,,,,,,"6883 Commercial Drive, Springfield, VA 22159",Sylvia Compito,,
Virginia,"Home Retention Services, Inc.","Chesapeake, VA",09/23/2015,11/23/2015,255,Closure,,,,,,,,,,,"1980 Post Oak Blvd, Houston, TX 77056",Susan McLauchlan,,
Virginia,Alpha Natural Resources,"Clintwood & Nora, VA",09/21/2015,11/20/2015,527,Closure,,,,,,,,,,,"5703 Crutchfeild Drive, Norton, VA 24273",Rhonda Dotson,,
Virginia,BAE Systems,"Norfolk, VA",09/21/2015,11/20/2015,1512,Permanent Reduction,,,,,,,,,,,"750 West Berkley Avenue, Norfolk, VA 23523",Amanda Burns,International Brotherhood of Boilermakers Rep ISO Dwain Burn,
Virginia,Sodex,"Petersburg, VA",08/31/2015,10/02/2015,66,Closure,,,,,,,,,,,"12 Short Street, Pittsburg, PA 15223",Bill Kenst,,
Virginia,Gold Key Hotels & Resorts,"Virginia Beach, VA",08/17/2015,10/01/2015,1000,,,,,,,,,,,,"300 32nd Street, Virgina Beach, VA 23451",Stacey Rouse,,
Virginia,The Wilburn Company,"Springfield, VA",08/13/2015,09/30/2015,108,,,,,,,,,,,,"1041 W. Nursery Road, Ste. 2A, Linthicum, MD 21090",Rick Keyser,,
Virginia,"Printpack, Inc.","Fredericksburg, VA",07/31/2015,10/02/2015,155,Closure,,,,,,,,,,,"2800 Overlook Parkway, Atlanta, GA 30339",David Benedict,,
Virginia,Raytheon,"Springfield, VA",07/29/2015,09/30/2015,54,Permanent Reduction,,,,,,,,,,,"870 Winter Street, Waltham, MA 2451",Christina,,
Virginia,Hertz Transporting Inc.,"Arlington, VA",07/21/2015,09/25/2015,116,Layoff,,,,,,,,,,,"14501 Hertz Quail Springs Parkway, Oklahoma City, OK 73134",Kristen,,
Virginia,"NADA Retirement Administrators, Inc.","McLean, VA",07/15/2015,09/15/2015,67,Layoff,,,,,,,,,,,"8400 Westpark Drive, McLean, VA 22102",Claudia Kropf,,
Virginia,Alpha Natural Resources,"Appalachia, VA",07/08/2015,09/06/2015,165,Layoff,,,,,,,,,,,"5703, Norton, VA 24273",Rhonda Hodges,,
Virginia,"Parsons Technical Services, Inc.","Springfield & Newington, VA",06/25/2015,09/25/2015,100,,,,,,,,,,,,"8500 Cinder Bed Road, Newington, VA 22122",Malinda Feurtado,,
Virginia,"Buccaneer Computer Systems & Services, INC.","Warrenton, VA",06/25/2015,08/25/2015,137,Layoff,,,,,,,,,,,"6799 Kennedy Road, Warrenton, VA 20187",Deborah Martin,,
Virginia,GENCO Installation Support Services,"Fort Lee, VA",06/12/2015,08/07/2015,85,Closure,,,,,,,,,,,"Fort Lee, Fort Lee, VA 23801",Paul Self,,
Virginia,Avis Budget Group,"Virginia Beach, VA",05/29/2015,08/01/2015,146,Closure,,,,,,,,,,,"300 Centre Pointe Drive,, Virginia Beach, VA 23462",Sylvia Harris,,
Virginia,Bayshore Concrete Products Corporation,"Cape Charles, VA",05/19/2015,07/19/2015,81,Closure,,,,,,,,,,,"1134 Bayshore Road,, Cape Charles, VA 23310",Keith Colonna,,
Virginia,Kmart,"Hoffman Estates, IL",04/29/2015,07/19/2015,82,Closure,,,,,,,,,,,"3333 Beverly Road,, Hoffman Estates, IL 60179",Cricket Jones,,
Virginia,Carpenter Company,"Richmond, VA",04/23/2015,06/24/2015,55,Layoff,,,,,,,,,,,"5016 Monument Ave, P.O. Box 27205, Richmond, VA 23261","Herbert Claiborne,",,
Virginia,"Raytheon Intelligence, Information and Services","Springfield, VA",04/15/2015,06/30/2015,59,Closure,,,,,,,,,,,"7500 Geoint Dr.,, Springfield, VA 22150",Betty Chaparro,,
Virginia,"CB&I Maintenance, Inc.","Hopewell, VA",04/07/2015,04/29/2015,148,Layoff,,,,,,,,,,,"4171 Essen Lane, Baton Rouge, LA 70809",Amanda,,
Virginia,Wyle-Aerospace Group,"Arlington, VA",04/06/2015,05/31/2015,67,Closure,,,,,,,,,,,"22309 Exploration Drive, Lexington Park, MD 20653",Lisa,,
Virginia,Parsons,"Springfield & Newington, VA",03/30/2015,05/29/2015,100,,,,,,,,,,,,"8500 Cinder Bed Road, Newington, VA 22122",Malinda Feurtado,,
Virginia,Norfolk Southern Corporation-NS,"Roanoke, VA",03/27/2015,06/01/2015,426,Closure,,,,,,,,,,,"Three Commercial Place, Norfolk, VA 23510",Annie Adams,,
Virginia,Sweet Briar College,"Sweet Briar, VA",03/26/2015,05/31/2015,344,Closure,,,,,,,,,,,"34 Chapel Road, Sweet Briar, VA 24595",Carolyn Burton,,
Virginia,AT&T Corporation,"Norton, VA",03/16/2015,07/31/2015,62,Closure,,,,,,,,,,,"One AT&T Way, Bedminster, NJ 7921",J. Michael Schweder,,
Virginia,Riverside Pace,"Richmond, VA",03/12/2015,05/15/2015,90,Closure,,,,,,,,,,,"Riverside Health System, Newport News, VA 23606",Sally Hartman,,
Virginia,United,"Richmond, VA",03/06/2015,05/17/2015,64,Layoff,,,,,,,,,,,"233 South Wacker Drive, Chicago, IL 60606",Hermes Pineda,,
Virginia,Riverside PACE,"Petersburg, VA",02/27/2015,04/30/2015,67,Closure,,,,,,,,,,,"315 Brown Street, Petersburg, VA 23803",Sally Hartman,,
Virginia,Office Depot Inc.,"Bristol, VA",02/26/2015,05/22/2015,143,,,,,,,,,,,,"6600 North Military Trail, Boca Raton, FL 33496",Vicky Schmidt,,
Virginia,"Kids ""R"" Kids","Midlothian, VA",02/26/2015,03/06/2015,39,Closure,,,,,,,,,,,"6761 Temie Lee Pkwy, Midlothian, VA 23112",Christian Tipold,,
Virginia,Trident Seafoods Corporation,"Bedford, VA",02/20/2015,04/21/2015,65,Layoff,,,,,,,,,,,"5303 Shilshole Ave NW, Seattle, WA 98107",Brad Johnson,,
Virginia,"Bart & Associates, Inc.","Fairfax, VA",02/12/2015,04/16/2015,73,,,,,,,,,,,,"8300 Greensboro Drive, McLean, VA 22102",Ray Green,,
Virginia,Kmart,"Colonial Heights, VA",02/12/2015,05/10/2015,113,Closure,,,,,,,,,,,"Sears Holdings Support Center, Hoffman Estates, IL 60179",Cricket Jones,,
Virginia,"Freight Handlers, Inc. FHI, LLC","Disputanta, VA",02/10/2015,04/18/2015,65,Permanent Reduction,,,,,,,,,,,"P.O. Box 546, Fuquay-Varina, NC 27526",Nate Kirby,,
Virginia,"Tyonek Services Group, Inc.","Virignia Beach, VA",01/30/2015,03/31/2015,45,,,,,,,,,,,,"229 Palmer Road, Madison, AL 35758",John Ward,,
Virginia,"Suncoke Energy, Inc.","Oakwood, VA",01/29/2015,01/29/2015,151,Closure,,,,,,,,,,,"P.O. Box 70, Vansant, VA 24631",Sue Mullins,,
Virginia,Bank of America,"Norlfolk, VA",01/28/2015,03/29/2015,202,Layoff Permanent Reduction,,,,,,,,,,,"1455 Pennsylvania Ave., NW, Washington, DC 20004",John Collingwood,,
Virginia,Concord Hospitality Enterprises Company,"Richmond, VA",01/28/2015,03/29/2015,77,Closure,,,,,,,,,,,"11410 Common Oaks Drive, Raleigh, NC 27614",Debra Punke,,
Virginia,Iluka Resources,"Stony Creek & Emporia, VA",01/08/2015,04/15/2015,120,Closure,,,,,,,,,,,"12472 St John Church Road, Stony Creek, VA 23882",Stuart Leinenbach,,
Virginia,TECO Coal Corporation,"Hurley, VA",12/30/2014,02/12/2015,85,Layoff,,,,,,,,,,,"200 Allison Blvd., Corbin, KY 40701",Paul Matney,,
Virginia,Harris IT Services,"Sterling, VA",12/22/2014,02/28/2015,65,Layoff,,,,,,,,,,,"44873 Falcon Place, Sterling, VA 20166",Charlene Collier,,
Virginia,"SunCoke Energy, Inc.","Oakwood, VA",12/15/2014,12/15/2014,160,Closure,,,,,,,,,,,"P.O. Box 70, Vansant, VA 24656",Sue Mullins,,
Virginia,Cumberland River Coal Company,"Appalachia, VA",11/21/2014,01/20/2015,1,Permanent Reduction,,,,,,,,,,,"Route 636, Appalachia, VA 24216",Debbie Keene,,
Virginia,Trident Seafoods Corporation,"Bedford, VA",11/12/2014,01/14/2015,70,Closure,,,,,,,,,,,"5303 Shilshole Ave NW, Seattle, WA 98107",Brad Johnson,,
Virginia,Lumber Liquidators,"Hampton, VA",11/10/2014,11/30/2014,121,Layoff,,,,,,,,,,,"300 John Deere Road, Toano, VA 23168",Rachel Becke,,
Virginia,Sprint,"Reston, VA",10/24/2014,10/24/2014,235,Permanent Reduction,,,,,,,,,,,"6200 Sprint Parkway, Overland Park, KS 66251",Marcy Hines,,
Virginia,Dominion,"Chesapeake, VA",10/23/2014,12/28/2014,29,Layoff,,,,,,,,,,,"5000 Dominion Blvd, Glen Allen, VA 23060",Tomako Deaner,,
Virginia,TECO Coal Corporation,"Hurley, VA",10/20/2014,12/31/2014,101,Closure,,,,,,,,,,,"200 Allison Blvd, Corbin, KY 40701",Paul Matney,,
Virginia,Intersections Inc.,"Altavista, VA",10/17/2014,12/19/2014,77,Closure,,,,,,,,,,,"3901 Stonecroft Boulevard, Chantilly, VA 20151","Pattie Stiffler, Sr",,
Virginia,Kmart Corporation,"Front Royal, VA",10/15/2014,01/18/2015,88,Closure,,,,,,,,,,,"Sear Holdings Support Center, Hofman Estates, IL 80179",Mike Smith,,
Virginia,Colonial Downs,"Hampton & Chesapeake, VA",10/04/2014,12/31/2014,23,Closure,,,,,,,,,,,"10515 Colonial Downs Pkwy, New Kent, VA 23124",Ian Stewart,,
Virginia,Asheboro Elastics Corporation,"Boykins, VA",10/03/2014,11/30/2014,100,,,,,,,,,,,,"32056 East Circle, Boykins, VA 23827",Kris Potter,,
Virginia,The Founders Inn and Spa,"Virginia Beach, VA",10/03/2014,12/31/2014,208,,,,,,,,,,,,"5641 Indian River Road, Virginia Beach, VA 23464",Margaret Deane,,
Virginia,Keolis Transit America,"Richmond, VA",09/30/2014,11/30/2014,106,Layoff,,,,,,,,,,,"6053 W. Centry Blvd, Los Angeles, CA 23224",Perri Newell,,
Virginia,"Fluor Enterprises, Inc","Front Royal, VA",09/24/2014,11/30/2014,90,Permanent Reduction,,,,,,,,,,,"100 Fluor Danile Drive, Greenville, SC 29607",James Hartman,,
Virginia,Cumberland River Coal Company,"Appalachia, VA",09/19/2014,11/18/2014,4,Permanent Reduction,,,,,,,,,,,"Route 636, Appalachia, VA 24216",Debbie Keene,,
Virginia,Travel Centers of America,"Troutville, VA",09/08/2014,11/15/2014,66,Closure Layoff,,,,,,,,,,,"24601 Center Ridge Road, Westlake, OH 44145",Bruce Sebera,,
Virginia,URS,"Virginia Beach, VA",08/29/2014,10/31/2014,208,Layoff,,,,,,,,,,,"9400 Ambergien Boulevard, Austin, TX 78720",Brittne Bailey,,
Virginia,DynCorp International LLC,"Vienna, VA",08/20/2014,08/31/2014,64,Layoff,,,,,,,,,,,"1700 Old Meadow Road, McLean, VA 22102",Tracey Engelfried,,
Virginia,Cumberland River Coal Company,"Appalachia, VA",07/21/2014,09/19/2014,213,Closure Permanent Reduction,,,,,,,,,,,"US Route 603, Appalachia, VA 24216",Debbie Keene,,
Virginia,Intuit,"Fredericksburg, VA",07/15/2014,09/15/2014,159,Permanent Reduction,,,,,,,,,,,"2632 Marine Way, Mountain View, CA 94043",Sibel Sibel,,
Virginia,Corizon Health,"Northern, VA",07/11/2014,09/30/2014,216,Layoff,,,,,,,,,,,"105 West Park Drive, Brentwood, TN 37027",Corizon Health Young,,
Virginia,"Acision, LLC","Richmond, VA",07/11/2014,09/09/2014,65,Permanent Reduction,,,,,,,,,,,"6404 Internatioanl Parkway, Plano, TX 75093",Christina Foushee,,
Virginia,United Arab Shipping Company (UASC),"Chesapeake, VA",07/08/2014,09/01/2014,20,Layoff,,,,,,,,,,,"511 South Avenue East, Cranford, NJ 7016",Anil Vitarana,,
Virginia,"Med-Fit Systems, Inc.","Independence, VA",07/02/2014,06/30/2014,104,Permanent Reduction,,,,,,,,,,,"709 Powerhouse Road, Independence, VA 24348",Mollie Beach,,
Virginia,"Transit Holding, LLC","Purcellville, VA",07/01/2014,08/31/2014,52,Layoff,,,,,,,,,,,"109 North Bailey Lane, Purcellville, VA 20132",Carol Menking,,
Virginia,"NII Holdings, Inc.","Reston, VA",07/01/2014,07/31/2014,88,Layoff,,,,,,,,,,,"1875 Explorer Street, Reston, VA 20190",Shana Smith,,
Virginia,"Dickenson-Russell Coal Company, LLC","Haysi, VA",06/26/2014,08/25/2014,121,Closure,,,,,,,,,,,"7546 Gravel Lick Road, Cleveland, VA 24225",Dedra Helbert,,
Virginia,Harris IT Services,"Sterling, VA",06/26/2014,08/29/2014,53,Layoff,,,,,,,,,,,"447873 Falcon Place, Sterling, VA 20166",Charlene Collier,,
Virginia,"AMACD American Cadastre, LLC","Herndon, VA",06/23/2014,06/23/2014,63,,,,,,,,,,,,"13650 Dulles Technology Drive, Herndon, VA 20171",Jim Harriot,,
Virginia,Wolff Fording & Company,"Richmond, VA",06/23/2014,06/23/2014,118,Closure,,,,,,,,,,,"2220 East Main Street, Richmond, VA 23223",Richard Shuster,,
Virginia,"Jacobs Technology Inc., Advanced Systems Group","Dumfries, VA",06/02/2014,06/28/2014,84,Layoff,,,,,,,,,,,"1020 Titan Court, Fort Walton Beach, FL 32547",Eric Rolaf,,
Virginia,HMS Host,"Fairfaix, VA",06/02/2014,08/07/2014,67,,,,,,,,,,,,"Dulles International Airport, Washington, DC 20041",Andrea Parker,,
Virginia,Electronic Arts Inc.,"Fairfax, VA",05/29/2014,07/28/2014,69,Closure,,,,,,,,,,,"209 Redwood Shores Parkway, Redwood City, CA 94065",Gabrielle Toledano,,
Virginia,"Carl Zeiss Vision, Inc.","Chester, VA",05/29/2014,07/29/2014,73,Layoff,,,,,,,,,,,"12121 Scripps Summit Drive, San Diego, CA 92131",Angela Chow,,
Virginia,Bank of America,"Richmond, VA",05/22/2014,07/20/2014,5,Permanent Reduction,,,,,,,,,,,"1455 Pennsylvania Ave., NW, Washington, DC 20004",John Collingwood,,
Virginia,Sodexo,"Roanoke, VA",05/19/2014,07/06/2014,45,Closure,,,,,,,,,,,"8004 Fishburn Drive, Roanoke, VA 24019",Helen Cox,,
Virginia,U.S. Aviation Services Corp.,"Sterling, VA",05/13/2014,07/15/2014,213,,,,,,,,,,,,"1550 S. Indiana Avenue, Chicago, IL 60605",Miguel Perez,,
Virginia,Cox Communications,"Cheseapeake, VA",05/07/2014,07/06/2014,172,Layoff,,,,,,,,,,,"1341 Crossways Blvd, Chesapeake, VA 23320",Dan Urig,,
Virginia,Northrop Grumman Corporation,"Virginia Beach, VA",05/05/2014,07/22/2014,57,Layoff,,,,,,,,,,,"2411 Dulles Corner Park, Herndon, VA 20171",Wes Jarmulowicz,,
Virginia,"Caterpillar Global Mining America, LLC","Pulaski, VA",05/02/2014,07/01/2014,180,Closure,,,,,,,,,,,"6744 Howell Avenue, Oak Creek, WI 53154",Jennifer Wick,,
Virginia,Community Development Institute Head Start (CDI HS),"Virginia Beach, VA",04/30/2014,07/01/2014,63,Layoff,,,,,,,,,,,"PO Box 12638, Virginia Beach, VA 23452",Kenneth Wolfe,,
Virginia,"Caterpillar Global Mining America, LLC","Pearisburg, VA",04/29/2014,06/30/2014,45,Closure,,,,,,,,,,,"6744 Howell Avenue, Oak Creek, WI 53154",Jennifer Wick,,
Virginia,"Med-Fit Systems, Inc.","Independence, VA",04/18/2014,04/21/2014,61,,,,,,,,,,,,"709 Powerhouse Road, Independence, VA 24348",Dean Sbragia,,
Virginia,Reinhart Foodservices,"Prince George, VA",04/14/2014,06/08/2014,46,Layoff,,,,,,,,,,,"100 Harborview Plaza, La Crosse, WI 54601",Ian Walker,,
